,kind,etag,id.kind,id.videoId,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.liveBroadcastContent,snippet.publishTime
0,youtube#searchResult,iRH288ujoZPzmLgIygxpvgvgZLU,youtube#video,IYQN3i7dJIQ,2021-07-14T00:00:08Z,UCupQLyNchb9-2Z5lmUOIijw,02L – Modules and architectures,Course website: http://bit.ly/DLSP21-home Playlist: http://bit.ly/DLSP21-YouTube Speaker: Yann LeCun Chapters 00:00:00 – Welcome to class 00:00:38 ...,https://i.ytimg.com/vi/IYQN3i7dJIQ/default.jpg,120,90,https://i.ytimg.com/vi/IYQN3i7dJIQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IYQN3i7dJIQ/hqdefault.jpg,480,360,Alfredo Canziani,none,2021-07-14T00:00:08Z
1,youtube#searchResult,oDgswmPbRjClXGYjTFq6pSIjeSY,youtube#video,nTlCqaL7fCY,2021-07-13T22:00:20Z,UCupQLyNchb9-2Z5lmUOIijw,01L – Gradient descent and the backpropagation algorithm,Course website: http://bit.ly/DLSP21-home Playlist: http://bit.ly/DLSP21-YouTube Speaker: Yann LeCun Chapters 00:00:00 – Supervised learning 00:03:43 ...,https://i.ytimg.com/vi/nTlCqaL7fCY/default.jpg,120,90,https://i.ytimg.com/vi/nTlCqaL7fCY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nTlCqaL7fCY/hqdefault.jpg,480,360,Alfredo Canziani,none,2021-07-13T22:00:20Z
2,youtube#searchResult,ugb1UQhocU8FQgle-CBoGyUhESQ,youtube#video,wTg6qJlXkok,2021-07-07T01:48:30Z,UCupQLyNchb9-2Z5lmUOIijw,12 – Planning and control,Course website: http://bit.ly/DLSP21-home Playlist: http://bit.ly/DLSP21-YouTube Speaker: Alfredo Canziani Chapters 00:00 – Background on the class creation ...,https://i.ytimg.com/vi/wTg6qJlXkok/default.jpg,120,90,https://i.ytimg.com/vi/wTg6qJlXkok/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wTg6qJlXkok/hqdefault.jpg,480,360,Alfredo Canziani,none,2021-07-07T01:48:30Z
3,youtube#searchResult,3MlPORzDNpG7Kxw5OxRWE0CRP6s,youtube#video,fR42OOy9ROo,2021-07-02T01:00:19Z,UCupQLyNchb9-2Z5lmUOIijw,12L – Low resource machine translation,Course website: http://bit.ly/DLSP21-home Playlist: http://bit.ly/DLSP21-YouTube Speaker: Marc'Aurelio Ranzato Slides: https://bit.ly/DLSP21-12L Chapters ...,https://i.ytimg.com/vi/fR42OOy9ROo/default.jpg,120,90,https://i.ytimg.com/vi/fR42OOy9ROo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fR42OOy9ROo/hqdefault.jpg,480,360,Alfredo Canziani,none,2021-07-02T01:00:19Z
4,youtube#searchResult,PWH6XJ5ZN789hik6M4X_g31_ico,youtube#video,lWUh7jzhQ1Q,2021-06-30T02:24:07Z,UCupQLyNchb9-2Z5lmUOIijw,11 – Graph Convolutional Networks (GCNs),Course website: http://bit.ly/DLSP21-home Playlist: http://bit.ly/DLSP21-YouTube Speaker: Alfredo Canziani Chapters 00:00 – Welcome to class 00:20 – Recap ...,https://i.ytimg.com/vi/lWUh7jzhQ1Q/default.jpg,120,90,https://i.ytimg.com/vi/lWUh7jzhQ1Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lWUh7jzhQ1Q/hqdefault.jpg,480,360,Alfredo Canziani,none,2021-06-30T02:24:07Z
0,youtube#searchResult,8in3XGKEHOQS7VGeQ54qHrNMLc4,youtube#video,vCqMCIdIHGo,2019-10-01T12:29:58Z,UCBEShbs7rtE_ZjTmb6Jt5WA,PROGRAM TO FIND FACTORIAL OF GIVEN NUMBER,DURecorder This is my video recorded with DU Recorder. It's easy to record your screen and livestream. Download link: Android: https://goo.gl/s9D6Mf iOS: ...,https://i.ytimg.com/vi/vCqMCIdIHGo/default.jpg,120,90,https://i.ytimg.com/vi/vCqMCIdIHGo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vCqMCIdIHGo/hqdefault.jpg,480,360,Real Python,none,2019-10-01T12:29:58Z
1,youtube#searchResult,7tL_bDIKJqKua7rVi5LiBH3faZk,youtube#video,TUlTY9GnKXE,2019-10-01T12:16:53Z,UCBEShbs7rtE_ZjTmb6Jt5WA,PYTHON PROGRAM TO PRINT REVERSE OF A NUMBER,,https://i.ytimg.com/vi/TUlTY9GnKXE/default.jpg,120,90,https://i.ytimg.com/vi/TUlTY9GnKXE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TUlTY9GnKXE/hqdefault.jpg,480,360,Real Python,none,2019-10-01T12:16:53Z
0,youtube#searchResult,MxHznuMLBXVyBLPbhQ28kRERnvM,youtube#video,XuTzJCvE62M,2021-07-11T01:39:14Z,UC9IuUwwE2xdjQUT_LMLONoA,Diffractor: Next-Gen AD for Julia | Workshop | JuliaCon 2021,"Diffractor.jl is Julia's next-gen package for automatic differentiation, built upon significant improvements to the Julia compiler as well as refinements to our ...",https://i.ytimg.com/vi/XuTzJCvE62M/default_live.jpg,120,90,https://i.ytimg.com/vi/XuTzJCvE62M/mqdefault_live.jpg,320,180,https://i.ytimg.com/vi/XuTzJCvE62M/hqdefault_live.jpg,480,360,The Julia Programming Language,upcoming,2021-07-11T01:39:14Z
1,youtube#searchResult,w57wUMy4WKZcpaEEIsaQkFAWQ9A,youtube#video,2QLhw6LVaq0,2021-07-11T01:40:49Z,UC9IuUwwE2xdjQUT_LMLONoA,Introduction to metaprogramming in Julia | Workshop | JuliaCon 2021,Metaprogramming is a key technique that intermediate to advanced Julia users *sometimes* need -- although not as often as they think! Metaprogramming is an ...,https://i.ytimg.com/vi/2QLhw6LVaq0/default_live.jpg,120,90,https://i.ytimg.com/vi/2QLhw6LVaq0/mqdefault_live.jpg,320,180,https://i.ytimg.com/vi/2QLhw6LVaq0/hqdefault_live.jpg,480,360,The Julia Programming Language,upcoming,2021-07-11T01:40:49Z
2,youtube#searchResult,cViWScU9VAv7bEKmIv-P7DZBbdw,youtube#video,W_ExvidyESg,2021-07-11T01:38:02Z,UC9IuUwwE2xdjQUT_LMLONoA,Introduction to Bayesian Data Analysis | Workshop | JuliaCon 2021,This workshop will introduce the recommended workflow for applied Bayesian data analysis by working through an example analysis together. We will start with ...,https://i.ytimg.com/vi/W_ExvidyESg/default_live.jpg,120,90,https://i.ytimg.com/vi/W_ExvidyESg/mqdefault_live.jpg,320,180,https://i.ytimg.com/vi/W_ExvidyESg/hqdefault_live.jpg,480,360,The Julia Programming Language,upcoming,2021-07-11T01:38:02Z
3,youtube#searchResult,62cl0UbmeinJRKt1El6dh266p5U,youtube#video,F1R3ETaRQXY,2021-07-11T01:26:36Z,UC9IuUwwE2xdjQUT_LMLONoA,Package development in VSCode | Workshop | JuliaCon 2021,"The [Julia extension for VSCode](https://www.julia-vscode.org/) has changed significantly over the last year, with multiple feature additions and UX ...",https://i.ytimg.com/vi/F1R3ETaRQXY/default_live.jpg,120,90,https://i.ytimg.com/vi/F1R3ETaRQXY/mqdefault_live.jpg,320,180,https://i.ytimg.com/vi/F1R3ETaRQXY/hqdefault_live.jpg,480,360,The Julia Programming Language,upcoming,2021-07-11T01:26:36Z
4,youtube#searchResult,tPfumBs5CGf2GrSxtnuoPxJf6QU,youtube#video,HEVOgSLBzWA,2021-07-11T01:28:00Z,UC9IuUwwE2xdjQUT_LMLONoA,Simulating Big Models in Julia with ModelingToolkit | Workshop | JuliaCon 2021,"It can be hard to build and solve million equation models. Making them high performance, stable, and parallel? Introducing ModelingToolkit.jl! In this workshop ...",https://i.ytimg.com/vi/HEVOgSLBzWA/default_live.jpg,120,90,https://i.ytimg.com/vi/HEVOgSLBzWA/mqdefault_live.jpg,320,180,https://i.ytimg.com/vi/HEVOgSLBzWA/hqdefault_live.jpg,480,360,The Julia Programming Language,upcoming,2021-07-11T01:28:00Z
0,youtube#searchResult,MKV0YL4RhTumqSgzj0fiED4Gikk,youtube#video,qxQa1-xwmX4,2021-01-25T20:36:47Z,UC12LqyqTQYbXatYS9AA7Nuw,DTEL5 5 1 Introduction,"In this video, we go over topics for this lecture: Boosting technique, gradient boosting and some well-known libraries such as XGBoost, LightGBM and CatBoost.",https://i.ytimg.com/vi/qxQa1-xwmX4/default.jpg,120,90,https://i.ytimg.com/vi/qxQa1-xwmX4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qxQa1-xwmX4/hqdefault.jpg,480,360,Machine Learning University,none,2021-01-25T20:36:47Z
1,youtube#searchResult,4KIyMt6C3hq1aZcuQ8Q62f8Zjxc,youtube#video,668Yj2sgQo4,2021-01-25T20:36:47Z,UC12LqyqTQYbXatYS9AA7Nuw,DTEL5 5 6 CatBoost,Here is our last gradient boosting method: CatBoost. Main contribution of this method is the ordering principle. We introduce ordered target encoding and ...,https://i.ytimg.com/vi/668Yj2sgQo4/default.jpg,120,90,https://i.ytimg.com/vi/668Yj2sgQo4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/668Yj2sgQo4/hqdefault.jpg,480,360,Machine Learning University,none,2021-01-25T20:36:47Z
2,youtube#searchResult,cHJOKEJKiUQ9O4D0iQZVxQc6s2c,youtube#video,RGR1BL4WEe0,2021-01-25T20:36:47Z,UC12LqyqTQYbXatYS9AA7Nuw,DTEL5 5 4 XGBoost,"In this video, we introduce the XGBoost method. This method uses gradient boosting with some improvements. We talk about the approximate greedy method ...",https://i.ytimg.com/vi/RGR1BL4WEe0/default.jpg,120,90,https://i.ytimg.com/vi/RGR1BL4WEe0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RGR1BL4WEe0/hqdefault.jpg,480,360,Machine Learning University,none,2021-01-25T20:36:47Z
3,youtube#searchResult,jQxonwyNmJOM_kpNK7eW8KOZcfs,youtube#video,zGp6X6rLhQ0,2021-01-25T20:36:47Z,UC12LqyqTQYbXatYS9AA7Nuw,DTEL5 5 2 Boosting,"Let's start with the boosting technique. Boosting is an ensemble technique that adds weak models in a sequential manner. Overall, we get a powerful model out ...",https://i.ytimg.com/vi/zGp6X6rLhQ0/default.jpg,120,90,https://i.ytimg.com/vi/zGp6X6rLhQ0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zGp6X6rLhQ0/hqdefault.jpg,480,360,Machine Learning University,none,2021-01-25T20:36:47Z
4,youtube#searchResult,Ec5RrtPdvSdQENHiGVYVvZRF-qM,youtube#video,NsCdkzi2soE,2021-01-25T20:36:47Z,UC12LqyqTQYbXatYS9AA7Nuw,DTEL5 5 5 LightGBM,LightGBM is another important gradient boosting method. We talk about two main contributions of this method: Gradient-based One-Side Sampling and ...,https://i.ytimg.com/vi/NsCdkzi2soE/default.jpg,120,90,https://i.ytimg.com/vi/NsCdkzi2soE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NsCdkzi2soE/hqdefault.jpg,480,360,Machine Learning University,none,2021-01-25T20:36:47Z
0,youtube#searchResult,CnktflS6eg0sWmARFyqK7sTa7TY,youtube#video,rH63obMflyo,2021-07-15T19:01:07Z,UCX6b17PVsYBQ0ip5gyeme-Q,Frontiers in Zoology: Crash Course Zoology #14,"In this final episode of Crash Course Zoology, we review everything we've learned and even look at advances in the field that took place just in the 14 weeks of ...",https://i.ytimg.com/vi/rH63obMflyo/default.jpg,120,90,https://i.ytimg.com/vi/rH63obMflyo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rH63obMflyo/hqdefault.jpg,480,360,CrashCourse,none,2021-07-15T19:01:07Z
1,youtube#searchResult,h7XGDuZ1zqFhc3UOel75CJcTWMU,youtube#video,7CPv0NSIG2M,2021-07-12T19:00:01Z,UCX6b17PVsYBQ0ip5gyeme-Q,The Plate Tectonics Revolution: Crash Course Geography #19,Today we're going to tell the story of a quiet revolution in the 1960s that shifted our entire understanding of how the Earth works. We currently believe that the ...,https://i.ytimg.com/vi/7CPv0NSIG2M/default.jpg,120,90,https://i.ytimg.com/vi/7CPv0NSIG2M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7CPv0NSIG2M/hqdefault.jpg,480,360,CrashCourse,none,2021-07-12T19:00:01Z
2,youtube#searchResult,GJGMeDjs0BgJ66OSDyDbLzaK3z0,youtube#video,57xUbch1viI,2021-07-10T16:24:18Z,UCX6b17PVsYBQ0ip5gyeme-Q,"The US Constitution, 3/5, and the Slave Trade Clause: Crash Course Black American History #9",The drafting and adoption of the United States Constitution recalled many of the high ideals of liberty and freedom that were espoused during the Revolutionary ...,https://i.ytimg.com/vi/57xUbch1viI/default.jpg,120,90,https://i.ytimg.com/vi/57xUbch1viI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/57xUbch1viI/hqdefault.jpg,480,360,CrashCourse,none,2021-07-10T16:24:18Z
3,youtube#searchResult,wW40tsuRr5r6CNLwU24W0033e0I,youtube#video,gmERYByX7_s,2021-07-08T19:23:19Z,UCX6b17PVsYBQ0ip5gyeme-Q,What is a Species? Crash Course Zoology #13,"Today, in the penultimate episode of Crash Course Zoology, we're going to use everything we've learned so far to try and figure out what a ""species"" even is ...",https://i.ytimg.com/vi/gmERYByX7_s/default.jpg,120,90,https://i.ytimg.com/vi/gmERYByX7_s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gmERYByX7_s/hqdefault.jpg,480,360,CrashCourse,none,2021-07-08T19:23:19Z
4,youtube#searchResult,jCEb-DNkXxjStchjv73PoEMJIIk,youtube#video,7etoyWYdGiQ,2021-07-07T18:00:04Z,UCX6b17PVsYBQ0ip5gyeme-Q,Carboxylic Acid Derivatives &amp; Hydrolysis Reactions: Crash Course Organic Chemistry #31,"Esters have a wide range of uses, from giving perfumes and colognes their fragrances, to preventing diseases like scurvy. Vitamin C, that scurvy preventing ...",https://i.ytimg.com/vi/7etoyWYdGiQ/default.jpg,120,90,https://i.ytimg.com/vi/7etoyWYdGiQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7etoyWYdGiQ/hqdefault.jpg,480,360,CrashCourse,none,2021-07-07T18:00:04Z
0,youtube#searchResult,GsR6REFRY5dqrN0qPlIPoB04fnI,youtube#video,R5rNoV1Qy_Q,2021-07-15T15:40:21Z,UCSHZKyawb77ixDdsGog4iWA,Michael Malice: Totalitarianism and Anarchy | Lex Fridman Podcast #200,"Michael Malice is a political thinker, podcaster, and author. Please support this podcast by checking out our sponsors: - Gala Games: https://gala.games/lex ...",https://i.ytimg.com/vi/R5rNoV1Qy_Q/default.jpg,120,90,https://i.ytimg.com/vi/R5rNoV1Qy_Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/R5rNoV1Qy_Q/hqdefault.jpg,480,360,Lex Fridman,none,2021-07-15T15:40:21Z
1,youtube#searchResult,xw31EcWGFkTz8rMfESf36FaqLN0,youtube#video,Udh22kuLebg,2021-07-11T19:52:16Z,UCSHZKyawb77ixDdsGog4iWA,Roger Reaves: Smuggling Drugs for Pablo Escobar and the Medellin Cartel | Lex Fridman Podcast #199,Roger Reaves is one of the most prolific drug smugglers in history. Please support this podcast by checking out our sponsors: - Noom: https://trynoom.com/lex ...,https://i.ytimg.com/vi/Udh22kuLebg/default.jpg,120,90,https://i.ytimg.com/vi/Udh22kuLebg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Udh22kuLebg/hqdefault.jpg,480,360,Lex Fridman,none,2021-07-11T19:52:16Z
2,youtube#searchResult,rCRXtNU40ri7G0lqs7v0TE2YkWQ,youtube#video,-tDQ74I3Ovs,2021-07-09T22:15:36Z,UCSHZKyawb77ixDdsGog4iWA,Sara Walker: The Origin of Life on Earth and Alien Worlds | Lex Fridman Podcast #198,Sara Walker is an astrobiologist and theoretical physicist interested in the origin of life. Please support this podcast by checking out our sponsors: - Athletic ...,https://i.ytimg.com/vi/-tDQ74I3Ovs/default.jpg,120,90,https://i.ytimg.com/vi/-tDQ74I3Ovs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-tDQ74I3Ovs/hqdefault.jpg,480,360,Lex Fridman,none,2021-07-09T22:15:36Z
3,youtube#searchResult,vBx0q2pNFcHTm5jy7kC8aTo8p5I,youtube#video,n2RcVEftY48,2021-07-05T02:02:26Z,UCSHZKyawb77ixDdsGog4iWA,"Jocko Willink: War, Leadership, and Discipline | Lex Fridman Podcast #197","Jocko Willink is a retired Navy SEAL, co-author of Extreme Ownership, and host of Jocko Podcast. Please support this podcast by checking out our sponsors: ...",https://i.ytimg.com/vi/n2RcVEftY48/default.jpg,120,90,https://i.ytimg.com/vi/n2RcVEftY48/mqdefault.jpg,320,180,https://i.ytimg.com/vi/n2RcVEftY48/hqdefault.jpg,480,360,Lex Fridman,none,2021-07-05T02:02:26Z
4,youtube#searchResult,KBE2kVaiF1xUTHvddWdBTtD8sKs,youtube#video,usDqSEKDVsA,2021-07-01T03:26:56Z,UCSHZKyawb77ixDdsGog4iWA,Yeonmi Park: North Korea | Lex Fridman Podcast #196,"Yeonmi Park is a North Korean defector, human rights activist, and author of the book In Order to Live. Please support this podcast by checking out our sponsors: ...",https://i.ytimg.com/vi/usDqSEKDVsA/default.jpg,120,90,https://i.ytimg.com/vi/usDqSEKDVsA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/usDqSEKDVsA/hqdefault.jpg,480,360,Lex Fridman,none,2021-07-01T03:26:56Z
0,youtube#searchResult,cZZqVrmcmYqr1kerfyn9BU_wmcU,youtube#video,6ed1pOmAflg,2021-06-29T23:32:22Z,UCRbKmV_XYB7C12SPBokLVHQ,How to Automate Financial Audit for SAP with KNIME,"This webinar is hosted by our partner DVW Analytics (https://www.dvwanalytics.com). For organizations that run SAP, SAP systems are the richest source of high ...",https://i.ytimg.com/vi/6ed1pOmAflg/default.jpg,120,90,https://i.ytimg.com/vi/6ed1pOmAflg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6ed1pOmAflg/hqdefault.jpg,480,360,KNIMETV,none,2021-06-29T23:32:22Z
1,youtube#searchResult,DtTeEnlznJBQnjRPEtDcGuiWTI8,youtube#video,RKBulwUe68g,2021-06-28T08:40:08Z,UCRbKmV_XYB7C12SPBokLVHQ,KNIME Data Talks - Community Edition,Join KNIME Data Talks - Community Edition on July 7 and meet and talk to KNIMErs and the KNIME community on the virtual main floor! Registration is free.,https://i.ytimg.com/vi/RKBulwUe68g/default.jpg,120,90,https://i.ytimg.com/vi/RKBulwUe68g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RKBulwUe68g/hqdefault.jpg,480,360,KNIMETV,none,2021-06-28T08:40:08Z
2,youtube#searchResult,aEF1-YF73IFeUM71iG06HMqtcPc,youtube#video,MN5AYymKDhc,2021-06-21T07:00:15Z,UCRbKmV_XYB7C12SPBokLVHQ,Data Science Pronto! - Why is R^2 Not Used to Measure Time Series Analysis Performance?,Why is R^2 Not Used to Measure Time Series Analysis Performance? A short answer by Rosaria Silipo.,https://i.ytimg.com/vi/MN5AYymKDhc/default.jpg,120,90,https://i.ytimg.com/vi/MN5AYymKDhc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MN5AYymKDhc/hqdefault.jpg,480,360,KNIMETV,none,2021-06-21T07:00:15Z
3,youtube#searchResult,x4reQzNiVXUKjxE5LQrqAANgTko,youtube#video,Fl6PApIHfSo,2021-06-09T12:53:16Z,UCRbKmV_XYB7C12SPBokLVHQ,Data Analytics im landwirtschaftlichen Umfeld,Ulrich Wagner - WIMEX-Agrarprodukte.,https://i.ytimg.com/vi/Fl6PApIHfSo/default.jpg,120,90,https://i.ytimg.com/vi/Fl6PApIHfSo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Fl6PApIHfSo/hqdefault.jpg,480,360,KNIMETV,none,2021-06-09T12:53:16Z
4,youtube#searchResult,Vy6xGbsVIAPmlTtYWh44TNxG7J0,youtube#video,2krxsBCcTm0,2021-06-09T12:50:16Z,UCRbKmV_XYB7C12SPBokLVHQ,Wie gründe ich eine Data-Community? Die Siemens-KNIME-Reise,Matthias Stephan & David Wroblewski - Siemens AG.,https://i.ytimg.com/vi/2krxsBCcTm0/default.jpg,120,90,https://i.ytimg.com/vi/2krxsBCcTm0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2krxsBCcTm0/hqdefault.jpg,480,360,KNIMETV,none,2021-06-09T12:50:16Z
0,youtube#searchResult,Bnt5wi4AT0e8SoOpIp-nF4nMF1I,youtube#video,IHyFOZqcSCA,2021-07-10T15:30:10Z,UCmKaoNn0OvxVAe7f_8sXYNQ,Random Forests and Regularization | Lesson 4 of 6 | Machine Learning with Python: Zero to GBMs,"Lecture 4 of the Machine Learning with Python: Zero to GBMs course. In Random Forests and Regularization, we learn how to use decision trees and random ...",https://i.ytimg.com/vi/IHyFOZqcSCA/default.jpg,120,90,https://i.ytimg.com/vi/IHyFOZqcSCA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IHyFOZqcSCA/hqdefault.jpg,480,360,Jovian,none,2021-07-10T15:30:10Z
1,youtube#searchResult,lRuzCnP-GM4rWt7FxjNaTppJ4RM,youtube#video,d6xH6k7_Zv4,2021-07-03T15:30:11Z,UCmKaoNn0OvxVAe7f_8sXYNQ,Decision Trees and Hyperparameters | Lesson 3 of 6 | Machine Learning with Python: Zero to GBMs,"Lecture 3 of the Machine Learning with Python: Zero to GBMs course. In this lesson, we learn how to use decision trees to solve a real-world problem from ...",https://i.ytimg.com/vi/d6xH6k7_Zv4/default.jpg,120,90,https://i.ytimg.com/vi/d6xH6k7_Zv4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/d6xH6k7_Zv4/hqdefault.jpg,480,360,Jovian,none,2021-07-03T15:30:11Z
2,youtube#searchResult,8tUo9rR7xj9qHHq8Nm_puNLhkFw,youtube#video,kqj8J6CVrfw,2021-07-01T17:17:37Z,UCmKaoNn0OvxVAe7f_8sXYNQ,MLOps + Feature Store: Move your models from development to production [Hands on Workshop],"Join us for an introductory session on ""MLOps + Feature Store: Move your models from development to production"" by Jim Dowling CEO of Logical Clocks.",https://i.ytimg.com/vi/kqj8J6CVrfw/default.jpg,120,90,https://i.ytimg.com/vi/kqj8J6CVrfw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kqj8J6CVrfw/hqdefault.jpg,480,360,Jovian,none,2021-07-01T17:17:37Z
3,youtube#searchResult,1V1jP-0Wdn2VZ3i_BRlzb-CSn70,youtube#video,sjIzfC4AOI0,2021-06-26T15:30:12Z,UCmKaoNn0OvxVAe7f_8sXYNQ,Logistic Regression for Classification | Lesson 2 of 6 | Machine Learning with Python: Zero to GBMs,Lecture 2 of the Machine Learning with Python: Zero to GBMs course. Logistic Regression is a commonly used technique for solving binary classification ...,https://i.ytimg.com/vi/sjIzfC4AOI0/default.jpg,120,90,https://i.ytimg.com/vi/sjIzfC4AOI0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sjIzfC4AOI0/hqdefault.jpg,480,360,Jovian,none,2021-06-26T15:30:12Z
4,youtube#searchResult,Q_DWGs-sT-QbOduC8_-zQe5DmKg,youtube#video,Bk_ZlATw8k0,2021-06-26T07:56:30Z,UCmKaoNn0OvxVAe7f_8sXYNQ,Train Your First ML Model | Assignment 1 | Machine Learning with Python: Zero to GBMs,"Assignment 1 of the Machine Learning with Python: Zero to GBMs course where you're going to predict the price of a house using information like its location, ...",https://i.ytimg.com/vi/Bk_ZlATw8k0/default.jpg,120,90,https://i.ytimg.com/vi/Bk_ZlATw8k0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Bk_ZlATw8k0/hqdefault.jpg,480,360,Jovian,none,2021-06-26T07:56:30Z
0,youtube#searchResult,kS-u28E4WyblFgz1jDXnGFJd08E,youtube#video,XpOxfF0pTSM,2021-07-15T10:00:13Z,UCe_QLqna7cFtTCfZ0a8pycg,Self-Organization in a Perceptual Network - A Review by Karan Grewal,Join the channel membership: https://www.youtube.com/c/AIPursuit/join Subscribe to the channel: https://www.youtube.com/c/AIPursuit?sub_confirmation=1 ...,https://i.ytimg.com/vi/XpOxfF0pTSM/default.jpg,120,90,https://i.ytimg.com/vi/XpOxfF0pTSM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XpOxfF0pTSM/hqdefault.jpg,480,360,AIP - Pursuing SoTA AI for everyone,none,2021-07-15T10:00:13Z
1,youtube#searchResult,JyeLGWs48bDULPdOqsikaJL_HZQ,youtube#video,KrRVnBZ25GY,2021-07-14T10:00:08Z,UCe_QLqna7cFtTCfZ0a8pycg,MultiTask Reinforcement Learning with Dendrites Project Overview by Numenta’s intern Akash Velu,Join the channel membership: https://www.youtube.com/c/AIPursuit/join Subscribe to the channel: https://www.youtube.com/c/AIPursuit?sub_confirmation=1 ...,https://i.ytimg.com/vi/KrRVnBZ25GY/default.jpg,120,90,https://i.ytimg.com/vi/KrRVnBZ25GY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KrRVnBZ25GY/hqdefault.jpg,480,360,AIP - Pursuing SoTA AI for everyone,none,2021-07-14T10:00:08Z
2,youtube#searchResult,pGZGn6H4cwurVes0SL3YudWeGpM,youtube#video,uN0tKs1xGl4,2021-07-13T10:00:22Z,UCe_QLqna7cFtTCfZ0a8pycg,Diabetic Retinopathy Classification using Deep Learning by Mohammad T. Al-Antary,Join the channel membership: https://www.youtube.com/c/AIPursuit/join Subscribe to the channel: https://www.youtube.com/c/AIPursuit?sub_confirmation=1 ...,https://i.ytimg.com/vi/uN0tKs1xGl4/default.jpg,120,90,https://i.ytimg.com/vi/uN0tKs1xGl4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uN0tKs1xGl4/hqdefault.jpg,480,360,AIP - Pursuing SoTA AI for everyone,none,2021-07-13T10:00:22Z
3,youtube#searchResult,dJA7L4SCzf0fLdxZVSH7qgt1Rys,youtube#video,QKvz5McN5Gg,2021-07-12T10:00:12Z,UCe_QLqna7cFtTCfZ0a8pycg,The Thousand Brains Theory by Jeff Hawkins (Numenta) at BAAI Conference 2021,Join the channel membership: https://www.youtube.com/c/AIPursuit/join Subscribe to the channel: https://www.youtube.com/c/AIPursuit?sub_confirmation=1 ...,https://i.ytimg.com/vi/QKvz5McN5Gg/default.jpg,120,90,https://i.ytimg.com/vi/QKvz5McN5Gg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QKvz5McN5Gg/hqdefault.jpg,480,360,AIP - Pursuing SoTA AI for everyone,none,2021-07-12T10:00:12Z
4,youtube#searchResult,mP6p0OloZmIlJ4tbkSUoCHE2Ie4,youtube#video,5yMVkcZtg2s,2021-07-11T10:00:02Z,UCe_QLqna7cFtTCfZ0a8pycg,LinggleWrite: A Coaching System for Essay Writing,Join the channel membership: https://www.youtube.com/c/AIPursuit/join Subscribe to the channel: https://www.youtube.com/c/AIPursuit?sub_confirmation=1 ...,https://i.ytimg.com/vi/5yMVkcZtg2s/default.jpg,120,90,https://i.ytimg.com/vi/5yMVkcZtg2s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5yMVkcZtg2s/hqdefault.jpg,480,360,AIP - Pursuing SoTA AI for everyone,none,2021-07-11T10:00:02Z
